shop_name,shop_price,shop_product_url,shop_image_url,shop_sku,shop_categories,shop_tags,shop_stock_qty,shop_stock_text,shop_description,shop_page
Goomy,110.0,https://scrapeme.live/shop/Goomy/,https://scrapeme.live/wp-content/uploads/2018/08/704-350x350.png,3506,"Pokemon, Soft Tissue","goomy, Hydration, Soft Tissue",122,122 in stock,It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly. Description It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.,42
Sliggoo,109.0,https://scrapeme.live/shop/Sliggoo/,https://scrapeme.live/wp-content/uploads/2018/08/705-350x350.png,8675,"Pokemon, Soft Tissue","Hydration, sliggoo, Soft Tissue",232,232 in stock,"Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose. Description Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose.",42
Goodra,192.0,https://scrapeme.live/shop/Goodra/,https://scrapeme.live/wp-content/uploads/2018/08/706-350x350.png,1614,"Dragon, Pokemon","Dragon, goodra, Hydration",185,185 in stock,It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers. Description It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.,42
Klefki,179.0,https://scrapeme.live/shop/Klefki/,https://scrapeme.live/wp-content/uploads/2018/08/707-350x350.png,2856,"Key Ring, Pokemon","Key Ring, klefki, Prankster",30,30 in stock,"It never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime. Description It never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime.",42
Trevenant,53.0,https://scrapeme.live/shop/Trevenant/,https://scrapeme.live/wp-content/uploads/2018/08/709-350x350.png,3436,"Elder Tree, Pokemon","Elder Tree, Natural Cure, trevenant",167,167 in stock,"Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body. Description Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body.",42
Bergmite,119.0,https://scrapeme.live/shop/Bergmite/,https://scrapeme.live/wp-content/uploads/2018/08/712-350x350.png,7042,"Ice Chunk, Pokemon","bergmite, Ice Chunk, Own Tempo",248,248 in stock,"Using air of -150 degrees Fahrenheit, they freeze opponents solid. They live in herds above the snow line on mountains. Description Using air of -150 degrees Fahrenheit, they freeze opponents solid. They live in herds above the snow line on mountains.",43
Avalugg,71.0,https://scrapeme.live/shop/Avalugg/,https://scrapeme.live/wp-content/uploads/2018/08/713-350x350.png,5514,"Iceberg, Pokemon","avalugg, Iceberg, Own Tempo",156,156 in stock,The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice. Description The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice.,43
Noibat,126.0,https://scrapeme.live/shop/Noibat/,https://scrapeme.live/wp-content/uploads/2018/08/714-350x350.png,6099,"Pokemon, Sound Wave","Frisk, noibat, Sound Wave",136,136 in stock,"Even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves. Description Even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves.",43
Noivern,75.0,https://scrapeme.live/shop/Noivern/,https://scrapeme.live/wp-content/uploads/2018/08/715-350x350.png,1413,"Pokemon, Sound Wave","Frisk, noivern, Sound Wave",159,159 in stock,The ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. It swoops out of the dark to attack. Description The ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. It swoops out of the dark to attack.,43
Xerneas,30.0,https://scrapeme.live/shop/Xerneas/,https://scrapeme.live/wp-content/uploads/2018/08/716-350x350.png,6107,"Life, Pokemon","Fairy Aura, Life, xerneas",171,171 in stock,"When the horns on its head shine in seven colors, it is said to be sharing everlasting life. Description When the horns on its head shine in seven colors, it is said to be sharing everlasting life.",43
Yveltal,59.0,https://scrapeme.live/shop/Yveltal/,https://scrapeme.live/wp-content/uploads/2018/08/717-350x350.png,4540,"Destruction, Pokemon","Dark Aura, Destruction, yveltal",215,215 in stock,"When its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more. Description When its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more.",43
Zygarde,83.0,https://scrapeme.live/shop/Zygarde/,https://scrapeme.live/wp-content/uploads/2018/08/718-350x350.png,5609,"Order, Pokemon","Aura Break, Order, zygarde",80,80 in stock,It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it. Description It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.,43
Diancie,27.0,https://scrapeme.live/shop/Diancie/,https://scrapeme.live/wp-content/uploads/2018/08/719-350x350.png,1266,"Jewel, Pokemon","Clear Body, diancie, Jewel",231,231 in stock,It can instantly create many diamonds by compressing the carbon in the air between its hands. Description It can instantly create many diamonds by compressing the carbon in the air between its hands.,43
Hoopa,189.0,https://scrapeme.live/shop/Hoopa/,https://scrapeme.live/wp-content/uploads/2018/08/720-350x350.png,3194,"Mischief, Pokemon","hoopa, Magician, Mischief",45,45 in stock,"It is said to be able to seize anything it desires with its six rings and six huge arms. With its power sealed, it is transformed into a much smaller form. Description It is said to be able to seize anything it desires with its six rings and six huge arms. With its power sealed, it is transformed into a much smaller form.",43
Volcanion,45.0,https://scrapeme.live/shop/Volcanion/,https://scrapeme.live/wp-content/uploads/2018/08/721-350x350.png,4693,"Pokemon, Steam","Steam, volcanion, Water Absorb",238,238 in stock,It expels its internal steam from the arms on its back. It has enough power to blow away a mountain. Description It expels its internal steam from the arms on its back. It has enough power to blow away a mountain.,43
Dartrix,169.0,https://scrapeme.live/shop/Dartrix/,https://scrapeme.live/wp-content/uploads/2018/08/723-350x350.png,4851,"Blade Quill, Pokemon","Blade Quill, dartrix, Overgrow",169,169 in stock,It throws sharp feathers called blade quills at enemies or prey. It seldom misses. Description It throws sharp feathers called blade quills at enemies or prey. It seldom misses.,43
Decidueye,106.0,https://scrapeme.live/shop/Decidueye/,https://scrapeme.live/wp-content/uploads/2018/08/724-350x350.png,7059,"Arrow Quill, Pokemon","Arrow Quill, decidueye, Overgrow",268,268 in stock,"Although basically cool and cautious, when it’s caught by surprise, it’s seized by panic. Description Although basically cool and cautious, when it’s caught by surprise, it’s seized by panic.",43
Litten,132.0,https://scrapeme.live/shop/Litten/,https://scrapeme.live/wp-content/uploads/2018/08/725-350x350.png,6456,"Fire Cat, Pokemon","Blaze, Fire Cat, litten",150,150 in stock,It doesn’t allow its emotions to be easily seen. Earning its trust takes time. It prefers solitude. Description It doesn’t allow its emotions to be easily seen. Earning its trust takes time. It prefers solitude.,43
Torracat,184.0,https://scrapeme.live/shop/Torracat/,https://scrapeme.live/wp-content/uploads/2018/08/726-350x350.png,9406,"Fire Cat, Pokemon","Blaze, Fire Cat, torracat",186,186 in stock,"It boasts powerful front legs. With a single punch, it can bend an iron bar right over. Description It boasts powerful front legs. With a single punch, it can bend an iron bar right over.",43
Incineroar,36.0,https://scrapeme.live/shop/Incineroar/,https://scrapeme.live/wp-content/uploads/2018/08/727-350x350.png,5027,"Heel, Pokemon","Blaze, Heel, incineroar",201,201 in stock,"After hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel. Description After hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel.",43
Popplio,158.0,https://scrapeme.live/shop/Popplio/,https://scrapeme.live/wp-content/uploads/2018/08/728-350x350.png,7912,"Pokemon, Sea Lion","popplio, Sea Lion, Torrent",83,83 in stock,This Pokémon can control water bubbles. It practices diligently so it can learn to make big bubbles. Description This Pokémon can control water bubbles. It practices diligently so it can learn to make big bubbles.,43
Brionne,172.0,https://scrapeme.live/shop/Brionne/,https://scrapeme.live/wp-content/uploads/2018/08/729-350x350.png,9296,"Pokemon, Pop Star","brionne, Pop Star, Torrent",174,174 in stock,"It cares deeply for its companions. When its Trainer is feeling down, it performs a cheery dance to try and help. Description It cares deeply for its companions. When its Trainer is feeling down, it performs a cheery dance to try and help.",44
Primarina,143.0,https://scrapeme.live/shop/Primarina/,https://scrapeme.live/wp-content/uploads/2018/08/730-350x350.png,2133,"Pokemon, Soloist","primarina, Soloist, Torrent",36,36 in stock,Its singing voice is its chief weapon in battle. This Pokémon’s Trainer must prioritize the daily maintenance of its throat at all costs. Description Its singing voice is its chief weapon in battle. This Pokémon’s Trainer must prioritize the daily maintenance of its throat at all costs.,44
Pikipek,51.0,https://scrapeme.live/shop/Pikipek/,https://scrapeme.live/wp-content/uploads/2018/08/731-350x350.png,3914,"Pokemon, Woodpecker","Keen Eye, pikipek, Woodpecker",246,246 in stock,"This Pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth. Description This Pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth.",44
Trumbeak,59.0,https://scrapeme.live/shop/Trumbeak/,https://scrapeme.live/wp-content/uploads/2018/08/732-350x350.png,2185,"Bugle Beak, Pokemon","Bugle Beak, Keen Eye, trumbeak",30,30 in stock,"By bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors. Description By bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors.",44
Toucannon,77.0,https://scrapeme.live/shop/Toucannon/,https://scrapeme.live/wp-content/uploads/2018/08/733-350x350.png,9306,"Cannon, Pokemon","Cannon, Keen Eye, toucannon",176,176 in stock,"Within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders. Description Within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders.",44
Yungoos,159.0,https://scrapeme.live/shop/Yungoos/,https://scrapeme.live/wp-content/uploads/2018/08/734-350x350.png,1383,"Loitering, Pokemon","Loitering, Strong Jaw, yungoos",180,180 in stock,"It wanders around in a never-ending search for food. At dusk, it collapses from exhaustion and falls asleep on the spot. Description It wanders around in a never-ending search for food. At dusk, it collapses from exhaustion and falls asleep on the spot.",44
Gumshoos,123.0,https://scrapeme.live/shop/Gumshoos/,https://scrapeme.live/wp-content/uploads/2018/08/735-350x350.png,3078,"Pokemon, Stakeout","gumshoos, Stakeout, Strong Jaw",125,125 in stock,"It adores having Rattata and Raticate for dinner, but as it’s diurnal, it never encounters them. This Pokémon boasts incredible patience. Description It adores having Rattata and Raticate for dinner, but as it’s diurnal, it never encounters them. This Pokémon boasts incredible patience.",44
Grubbin,77.0,https://scrapeme.live/shop/Grubbin/,https://scrapeme.live/wp-content/uploads/2018/08/736-350x350.png,3728,"Larva, Pokemon","grubbin, Larva, Swarm",47,47 in stock,They often gather near places frequented by electric Pokémon in order to avoid being attacked by bird Pokémon. Description They often gather near places frequented by electric Pokémon in order to avoid being attacked by bird Pokémon.,44
